,0
16219,8.0
16220,8.0
16221,3.0
16222,0.0
16223,5.0
16224,1.0
16225,8.0
16226,6.0
16227,0.0
16228,0.0
16229,0.0
16230,4.0
16231,3.0
16232,1.0
16233,7.0
16234,0.0
16235,5.0
16236,8.0
16237,5.0
16238,1.0
16239,3.0
16240,0.0
16241,5.0
16242,5.0
16243,3.0
16244,3.0
16245,0.0
16246,3.0
16247,7.0
16248,5.0
16249,1.0
16250,2.0
16251,1.0
16252,6.0
16253,7.0
16254,5.0
16255,0.0
16256,5.0
16257,3.0
16258,7.0
16259,0.0
16260,5.0
16261,0.0
16262,8.0
16263,1.0
16264,1.0
16265,8.0
16266,8.0
16267,8.0
16268,4.0
16269,9.0
16270,5.0
16271,7.0
16272,3.0
16273,3.0
16274,5.0
16275,2.0
16276,7.0
16277,1.0
16278,3.0
16279,5.0
16280,5.0
16281,7.0
16282,1.0
16283,1.0
16284,9.0
16285,4.0
16286,8.0
16287,7.0
16288,1.0
16289,8.0
16290,5.0
16291,5.0
16292,8.0
16293,1.0
16294,9.0
16295,8.0
16296,5.0
16297,5.0
16298,3.0
16299,9.0
16300,6.0
16301,9.0
16302,4.0
16303,0.0
16304,7.0
16305,1.0
16306,1.0
16307,2.0
16308,7.0
16309,7.0
16310,5.0
16311,4.0
16312,0.0
16313,0.0
16314,3.0
16315,7.0
16316,6.0
16317,5.0
16318,7.0
16319,1.0
16320,2.0
16321,7.0
16322,4.0
16323,0.0
16324,9.0
16325,6.0
16326,4.0
16327,4.0
16328,4.0
16329,0.0
16330,3.0
16331,2.0
16332,2.0
16333,3.0
16334,3.0
16335,6.0
16336,8.0
16337,8.0
16338,5.0
16339,3.0
16340,1.0
16341,1.0
16342,9.0
16343,4.0
16344,5.0
16345,4.0
16346,6.0
16347,4.0
16348,1.0
16349,3.0
16350,6.0
16351,8.0
16352,9.0
16353,6.0
16354,6.0
16355,8.0
16356,0.0
16357,8.0
16358,5.0
16359,2.0
16360,6.0
16361,5.0
16362,2.0
16363,0.0
16364,3.0
16365,2.0
16366,5.0
16367,7.0
16368,3.0
16369,3.0
16370,9.0
16371,2.0
16372,5.0
16373,4.0
16374,8.0
16375,4.0
16376,1.0
16377,7.0
16378,8.0
16379,2.0
16380,9.0
16381,9.0
16382,5.0
16383,0.0
16384,9.0
16385,0.0
16386,5.0
16387,3.0
16388,3.0
16389,8.0
16390,9.0
16391,7.0
16392,9.0
16393,8.0
16394,1.0
16395,3.0
16396,7.0
16397,0.0
16398,0.0
16399,7.0
16400,2.0
16401,9.0
16402,5.0
16403,7.0
16404,3.0
16405,3.0
16406,6.0
16407,4.0
16408,5.0
16409,1.0
16410,3.0
16411,5.0
16412,1.0
16413,4.0
16414,1.0
16415,9.0
16416,0.0
16417,8.0
16418,3.0
16419,2.0
16420,5.0
16421,4.0
16422,5.0
16423,7.0
16424,9.0
16425,9.0
16426,4.0
16427,2.0
16428,3.0
16429,1.0
16430,0.0
16431,0.0
16432,2.0
16433,0.0
16434,1.0
16435,9.0
16436,8.0
16437,3.0
16438,8.0
16439,2.0
16440,0.0
16441,4.0
16442,3.0
16443,0.0
16444,4.0
16445,7.0
16446,5.0
16447,9.0
16448,4.0
16449,7.0
16450,8.0
16451,7.0
16452,5.0
16453,4.0
16454,1.0
16455,1.0
16456,1.0
16457,5.0
16458,2.0
16459,9.0
16460,3.0
16461,4.0
16462,5.0
16463,6.0
16464,2.0
16465,6.0
16466,8.0
16467,7.0
16468,8.0
16469,7.0
16470,7.0
16471,9.0
16472,8.0
16473,6.0
16474,5.0
16475,6.0
16476,6.0
16477,2.0
16478,5.0
16479,5.0
16480,8.0
16481,8.0
16482,3.0
16483,1.0
16484,9.0
16485,6.0
16486,9.0
16487,8.0
16488,9.0
16489,7.0
16490,2.0
16491,8.0
16492,4.0
16493,9.0
16494,1.0
16495,8.0
16496,2.0
16497,5.0
16498,4.0
16499,6.0
16500,0.0
16501,7.0
16502,5.0
16503,3.0
16504,4.0
16505,3.0
16506,5.0
16507,7.0
16508,3.0
16509,3.0
16510,2.0
16511,1.0
16512,0.0
16513,9.0
16514,6.0
16515,8.0
16516,6.0
16517,4.0
16518,7.0
16519,0.0
16520,0.0
16521,4.0
16522,4.0
16523,8.0
16524,2.0
16525,8.0
16526,1.0
16527,9.0
16528,5.0
16529,8.0
16530,9.0
16531,2.0
16532,8.0
16533,8.0
16534,3.0
16535,7.0
16536,1.0
16537,9.0
16538,9.0
16539,7.0
16540,2.0
16541,3.0
16542,5.0
16543,2.0
16544,0.0
16545,9.0
16546,2.0
16547,7.0
16548,9.0
16549,2.0
16550,3.0
16551,7.0
16552,0.0
16553,7.0
16554,2.0
16555,7.0
16556,6.0
16557,1.0
16558,5.0
16559,0.0
16560,0.0
16561,3.0
16562,8.0
16563,5.0
16564,1.0
16565,5.0
16566,3.0
16567,2.0
16568,2.0
16569,5.0
16570,3.0
16571,0.0
16572,8.0
16573,9.0
16574,0.0
16575,0.0
16576,9.0
16577,2.0
16578,6.0
16579,7.0
16580,0.0
16581,5.0
16582,1.0
16583,3.0
16584,8.0
16585,3.0
16586,9.0
16587,6.0
16588,8.0
16589,0.0
16590,3.0
16591,5.0
16592,7.0
16593,6.0
16594,2.0
16595,9.0
16596,2.0
16597,8.0
16598,9.0
16599,5.0
16600,8.0
16601,7.0
16602,6.0
16603,7.0
16604,4.0
16605,2.0
16606,1.0
16607,1.0
16608,6.0
16609,1.0
16610,7.0
16611,6.0
16612,7.0
16613,6.0
16614,8.0
16615,1.0
16616,6.0
16617,2.0
16618,5.0
16619,2.0
16620,9.0
16621,2.0
16622,1.0
16623,3.0
16624,2.0
16625,3.0
16626,6.0
16627,4.0
16628,9.0
16629,3.0
16630,3.0
16631,0.0
16632,4.0
16633,2.0
16634,7.0
16635,9.0
16636,9.0
16637,5.0
16638,9.0
16639,3.0
16640,1.0
16641,3.0
16642,3.0
16643,7.0
16644,0.0
16645,0.0
16646,4.0
16647,6.0
16648,2.0
16649,1.0
16650,2.0
16651,8.0
16652,7.0
16653,2.0
16654,9.0
16655,6.0
16656,1.0
16657,0.0
16658,2.0
16659,7.0
16660,3.0
16661,2.0
16662,1.0
16663,2.0
16664,5.0
16665,2.0
16666,8.0
16667,4.0
16668,4.0
16669,8.0
16670,2.0
16671,6.0
16672,7.0
16673,1.0
16674,9.0
16675,5.0
16676,0.0
16677,8.0
16678,2.0
16679,1.0
16680,6.0
16681,4.0
16682,6.0
16683,2.0
16684,4.0
16685,0.0
16686,7.0
16687,0.0
16688,7.0
16689,7.0
16690,0.0
16691,8.0
16692,2.0
16693,6.0
16694,9.0
16695,8.0
16696,6.0
16697,2.0
16698,5.0
16699,1.0
16700,6.0
16701,8.0
16702,2.0
16703,9.0
16704,8.0
16705,1.0
16706,7.0
16707,8.0
16708,7.0
16709,2.0
16710,3.0
16711,5.0
16712,5.0
16713,0.0
16714,6.0
16715,7.0
16716,9.0
16717,2.0
16718,1.0
16719,6.0
16720,9.0
16721,4.0
16722,8.0
16723,6.0
16724,9.0
16725,8.0
16726,5.0
16727,5.0
16728,0.0
16729,2.0
16730,8.0
16731,0.0
16732,0.0
16733,6.0
16734,1.0
16735,1.0
16736,5.0
16737,8.0
16738,9.0
16739,1.0
16740,4.0
16741,5.0
16742,4.0
16743,1.0
16744,6.0
16745,6.0
16746,9.0
16747,5.0
16748,0.0
16749,4.0
16750,0.0
16751,5.0
16752,1.0
16753,8.0
16754,4.0
16755,0.0
16756,7.0
16757,7.0
16758,6.0
16759,7.0
16760,1.0
16761,4.0
16762,3.0
16763,2.0
16764,3.0
16765,3.0
16766,4.0
16767,4.0
16768,5.0
16769,8.0
16770,7.0
16771,9.0
16772,5.0
16773,2.0
16774,9.0
16775,7.0
16776,0.0
16777,8.0
16778,6.0
16779,9.0
16780,6.0
16781,0.0
16782,0.0
16783,1.0
16784,7.0
16785,1.0
16786,3.0
16787,8.0
16788,9.0
16789,9.0
16790,2.0
16791,5.0
16792,2.0
16793,3.0
16794,3.0
16795,4.0
16796,0.0
16797,2.0
16798,1.0
16799,3.0
16800,6.0
16801,6.0
16802,2.0
16803,7.0
16804,4.0
16805,6.0
16806,7.0
16807,7.0
16808,2.0
16809,7.0
16810,5.0
16811,1.0
16812,3.0
16813,8.0
16814,8.0
16815,9.0
16816,0.0
16817,2.0
16818,1.0
16819,2.0
16820,7.0
16821,9.0
16822,7.0
16823,3.0
16824,8.0
16825,5.0
16826,7.0
16827,4.0
16828,0.0
16829,3.0
16830,5.0
16831,4.0
16832,3.0
16833,7.0
16834,3.0
16835,3.0
16836,3.0
16837,1.0
16838,6.0
16839,1.0
16840,7.0
16841,2.0
16842,4.0
16843,8.0
16844,7.0
16845,1.0
16846,6.0
16847,9.0
16848,6.0
16849,5.0
16850,4.0
16851,5.0
16852,7.0
16853,3.0
16854,8.0
16855,3.0
16856,7.0
16857,9.0
16858,5.0
16859,8.0
16860,1.0
16861,9.0
16862,1.0
16863,6.0
16864,0.0
16865,1.0
16866,4.0
16867,8.0
16868,3.0
16869,5.0
16870,6.0
16871,2.0
16872,5.0
16873,2.0
16874,1.0
16875,6.0
16876,0.0
16877,9.0
16878,9.0
16879,8.0
16880,5.0
16881,2.0
16882,2.0
16883,4.0
16884,0.0
16885,4.0
16886,9.0
16887,7.0
16888,4.0
16889,1.0
16890,1.0
16891,6.0
16892,6.0
16893,1.0
16894,2.0
16895,4.0
16896,4.0
16897,9.0
16898,3.0
16899,3.0
16900,9.0
16901,4.0
16902,7.0
16903,2.0
16904,8.0
16905,3.0
16906,3.0
16907,4.0
16908,8.0
16909,5.0
16910,1.0
16911,5.0
16912,8.0
16913,1.0
16914,1.0
16915,0.0
16916,9.0
16917,7.0
16918,2.0
16919,5.0
16920,5.0
16921,1.0
16922,2.0
16923,2.0
16924,9.0
16925,6.0
16926,3.0
16927,8.0
16928,1.0
16929,0.0
16930,9.0
16931,4.0
16932,0.0
16933,5.0
16934,5.0
16935,8.0
16936,1.0
16937,6.0
16938,5.0
16939,7.0
16940,0.0
16941,2.0
16942,2.0
16943,4.0
16944,7.0
16945,1.0
16946,5.0
16947,3.0
16948,7.0
16949,3.0
16950,2.0
16951,0.0
16952,9.0
16953,1.0
16954,2.0
16955,3.0
16956,1.0
16957,0.0
16958,3.0
16959,0.0
16960,5.0
16961,0.0
16962,1.0
16963,0.0
16964,1.0
16965,0.0
16966,2.0
16967,5.0
16968,4.0
16969,1.0
16970,6.0
16971,9.0
16972,2.0
16973,1.0
16974,3.0
16975,9.0
16976,9.0
16977,2.0
16978,3.0
16979,6.0
16980,4.0
16981,3.0
16982,0.0
16983,4.0
16984,2.0
16985,8.0
16986,5.0
16987,9.0
16988,3.0
16989,5.0
16990,7.0
16991,3.0
16992,9.0
16993,3.0
16994,3.0
16995,4.0
16996,6.0
16997,2.0
16998,4.0
16999,9.0
17000,3.0
17001,0.0
17002,4.0
17003,6.0
17004,8.0
17005,3.0
17006,8.0
17007,0.0
17008,5.0
17009,4.0
17010,5.0
17011,4.0
17012,0.0
17013,2.0
17014,1.0
17015,7.0
17016,7.0
17017,4.0
17018,0.0
17019,7.0
17020,7.0
17021,0.0
17022,6.0
17023,8.0
17024,6.0
17025,1.0
17026,0.0
17027,4.0
17028,4.0
17029,6.0
17030,4.0
17031,3.0
17032,5.0
17033,4.0
17034,0.0
17035,9.0
17036,1.0
17037,6.0
17038,7.0
17039,1.0
17040,8.0
17041,7.0
17042,0.0
17043,8.0
17044,7.0
17045,7.0
17046,4.0
17047,6.0
17048,8.0
17049,5.0
17050,1.0
17051,6.0
17052,6.0
17053,6.0
17054,4.0
17055,4.0
17056,3.0
17057,5.0
17058,2.0
17059,1.0
17060,2.0
17061,9.0
17062,5.0
17063,8.0
17064,8.0
17065,3.0
17066,2.0
17067,0.0
17068,8.0
17069,8.0
17070,6.0
17071,4.0
17072,7.0
17073,4.0
17074,3.0
17075,9.0
17076,7.0
17077,4.0
17078,2.0
17079,2.0
17080,9.0
17081,1.0
17082,6.0
17083,9.0
17084,2.0
17085,4.0
17086,8.0
17087,7.0
17088,3.0
17089,9.0
17090,0.0
17091,9.0
17092,0.0
17093,8.0
17094,7.0
17095,5.0
17096,1.0
17097,1.0
17098,3.0
17099,1.0
17100,5.0
17101,2.0
17102,8.0
17103,6.0
17104,1.0
17105,1.0
17106,5.0
17107,9.0
17108,5.0
17109,9.0
17110,1.0
17111,0.0
17112,5.0
17113,6.0
17114,9.0
17115,6.0
17116,2.0
17117,5.0
17118,0.0
17119,3.0
17120,3.0
17121,8.0
17122,2.0
17123,4.0
17124,7.0
17125,0.0
17126,2.0
17127,3.0
17128,7.0
17129,7.0
17130,3.0
17131,0.0
17132,5.0
17133,8.0
17134,8.0
17135,7.0
17136,8.0
17137,3.0
17138,4.0
17139,8.0
17140,4.0
17141,4.0
17142,4.0
17143,0.0
17144,6.0
17145,1.0
17146,3.0
17147,4.0
17148,6.0
17149,1.0
17150,6.0
17151,4.0
17152,9.0
17153,1.0
17154,8.0
17155,5.0
17156,1.0
17157,4.0
17158,3.0
17159,7.0
17160,3.0
17161,4.0
17162,0.0
17163,5.0
17164,5.0
17165,5.0
17166,5.0
17167,5.0
17168,4.0
17169,3.0
17170,6.0
17171,9.0
17172,5.0
17173,2.0
17174,8.0
17175,9.0
17176,3.0
17177,9.0
17178,2.0
17179,3.0
17180,6.0
17181,2.0
17182,3.0
17183,8.0
17184,5.0
17185,2.0
17186,3.0
17187,3.0
17188,2.0
17189,6.0
17190,1.0
17191,7.0
17192,1.0
17193,6.0
17194,4.0
17195,9.0
17196,8.0
17197,6.0
17198,8.0
17199,0.0
17200,3.0
17201,9.0
17202,4.0
17203,1.0
17204,6.0
17205,3.0
17206,2.0
17207,3.0
17208,8.0
17209,7.0
17210,3.0
17211,4.0
17212,7.0
17213,0.0
17214,0.0
17215,1.0
17216,4.0
17217,5.0
17218,8.0
17219,1.0
17220,1.0
17221,2.0
17222,2.0
17223,2.0
17224,8.0
17225,6.0
17226,8.0
17227,3.0
17228,4.0
17229,9.0
17230,0.0
17231,9.0
17232,1.0
17233,0.0
17234,8.0
17235,8.0
17236,2.0
17237,2.0
17238,2.0
17239,5.0
17240,4.0
17241,5.0
17242,0.0
17243,7.0
17244,1.0
17245,4.0
17246,8.0
17247,8.0
17248,8.0
17249,5.0
17250,8.0
17251,5.0
17252,7.0
17253,6.0
17254,8.0
17255,4.0
17256,6.0
17257,2.0
17258,0.0
17259,4.0
17260,6.0
17261,3.0
17262,1.0
17263,6.0
17264,0.0
17265,8.0
17266,3.0
17267,5.0
17268,1.0
17269,3.0
17270,2.0
17271,7.0
17272,2.0
17273,2.0
17274,6.0
17275,7.0
17276,9.0
17277,4.0
17278,5.0
17279,5.0
17280,4.0
17281,5.0
17282,0.0
17283,0.0
17284,2.0
17285,0.0
17286,8.0
17287,6.0
17288,3.0
17289,8.0
17290,0.0
17291,5.0
17292,2.0
17293,7.0
17294,0.0
17295,2.0
17296,9.0
17297,9.0
17298,6.0
17299,4.0
17300,2.0
17301,3.0
17302,5.0
17303,7.0
17304,7.0
17305,7.0
17306,1.0
17307,9.0
17308,1.0
17309,0.0
17310,7.0
17311,5.0
17312,6.0
17313,6.0
17314,0.0
17315,9.0
17316,2.0
17317,1.0
17318,5.0
17319,6.0
17320,2.0
17321,1.0
17322,7.0
17323,5.0
17324,8.0
17325,6.0
17326,4.0
17327,5.0
17328,9.0
17329,6.0
17330,3.0
17331,9.0
17332,2.0
17333,6.0
17334,5.0
17335,0.0
17336,5.0
17337,1.0
17338,0.0
17339,0.0
17340,7.0
17341,1.0
17342,7.0
17343,5.0
17344,5.0
17345,4.0
17346,2.0
17347,0.0
17348,9.0
17349,4.0
17350,7.0
17351,9.0
17352,6.0
17353,9.0
17354,7.0
17355,1.0
17356,3.0
17357,5.0
17358,9.0
17359,4.0
17360,4.0
17361,1.0
17362,6.0
17363,6.0
17364,3.0
17365,1.0
17366,8.0
17367,6.0
17368,2.0
17369,9.0
17370,1.0
17371,2.0
17372,3.0
17373,4.0
17374,4.0
17375,0.0
17376,2.0
17377,5.0
17378,9.0
17379,6.0
17380,3.0
17381,7.0
17382,0.0
17383,4.0
17384,7.0
17385,3.0
17386,7.0
17387,4.0
17388,1.0
17389,1.0
17390,3.0
17391,5.0
17392,3.0
17393,5.0
17394,1.0
17395,4.0
17396,1.0
17397,7.0
17398,5.0
17399,5.0
17400,8.0
17401,0.0
17402,1.0
17403,8.0
17404,0.0
17405,7.0
17406,2.0
17407,6.0
17408,7.0
17409,7.0
17410,9.0
17411,3.0
17412,3.0
17413,3.0
17414,3.0
17415,9.0
17416,5.0
17417,3.0
17418,3.0
17419,2.0
17420,0.0
17421,5.0
17422,2.0
17423,4.0
17424,6.0
17425,9.0
17426,7.0
17427,1.0
17428,0.0
17429,0.0
17430,2.0
17431,9.0
17432,7.0
17433,4.0
17434,1.0
17435,5.0
17436,9.0
17437,4.0
17438,0.0
17439,4.0
17440,6.0
17441,5.0
17442,0.0
17443,9.0
17444,5.0
17445,6.0
17446,8.0
17447,1.0
17448,2.0
17449,1.0
17450,0.0
17451,9.0
17452,3.0
17453,5.0
17454,0.0
17455,4.0
17456,1.0
17457,0.0
17458,4.0
17459,9.0
17460,3.0
17461,4.0
17462,1.0
17463,0.0
17464,0.0
17465,7.0
17466,8.0
17467,7.0
17468,3.0
17469,0.0
17470,4.0
17471,6.0
17472,5.0
17473,3.0
17474,5.0
17475,8.0
17476,3.0
17477,2.0
17478,4.0
17479,4.0
17480,9.0
17481,3.0
17482,0.0
17483,8.0
17484,0.0
17485,5.0
17486,8.0
17487,7.0
17488,0.0
17489,5.0
17490,9.0
17491,3.0
17492,8.0
17493,3.0
17494,8.0
17495,5.0
17496,5.0
17497,0.0
17498,0.0
17499,1.0
17500,0.0
17501,0.0
17502,0.0
17503,3.0
17504,5.0
17505,3.0
17506,8.0
17507,8.0
17508,1.0
17509,6.0
17510,8.0
17511,0.0
17512,8.0
17513,9.0
17514,4.0
17515,5.0
17516,1.0
17517,8.0
17518,2.0
17519,8.0
17520,3.0
17521,8.0
17522,9.0
17523,7.0
17524,9.0
17525,6.0
17526,3.0
17527,0.0
17528,6.0
17529,1.0
17530,4.0
17531,5.0
17532,2.0
17533,7.0
17534,1.0
17535,5.0
17536,5.0
17537,0.0
17538,0.0
17539,2.0
17540,3.0
17541,9.0
17542,8.0
17543,5.0
17544,7.0
17545,9.0
17546,2.0
17547,6.0
17548,8.0
17549,9.0
17550,0.0
17551,3.0
17552,4.0
17553,2.0
17554,2.0
17555,1.0
17556,0.0
17557,9.0
17558,6.0
17559,3.0
17560,9.0
17561,2.0
17562,6.0
17563,4.0
17564,0.0
17565,6.0
17566,8.0
17567,1.0
17568,5.0
17569,5.0
17570,5.0
17571,7.0
17572,1.0
17573,1.0
17574,0.0
17575,6.0
17576,5.0
17577,2.0
17578,2.0
17579,9.0
17580,0.0
17581,7.0
17582,2.0
17583,6.0
17584,3.0
17585,3.0
17586,3.0
17587,4.0
17588,1.0
17589,3.0
17590,4.0
17591,3.0
17592,1.0
17593,1.0
17594,8.0
17595,1.0
17596,4.0
17597,7.0
17598,7.0
17599,6.0
17600,9.0
17601,4.0
17602,3.0
17603,7.0
17604,9.0
17605,8.0
17606,6.0
17607,4.0
17608,3.0
17609,6.0
17610,1.0
17611,7.0
17612,9.0
17613,4.0
17614,0.0
17615,9.0
17616,4.0
17617,8.0
17618,5.0
17619,9.0
17620,9.0
17621,6.0
17622,9.0
17623,4.0
17624,2.0
17625,9.0
17626,0.0
17627,1.0
17628,7.0
17629,4.0
17630,1.0
17631,6.0
17632,5.0
17633,9.0
17634,7.0
17635,1.0
17636,1.0
17637,6.0
17638,2.0
17639,8.0
17640,0.0
17641,8.0
17642,6.0
17643,5.0
17644,8.0
17645,1.0
17646,9.0
17647,3.0
17648,3.0
17649,4.0
17650,1.0
17651,6.0
17652,8.0
17653,9.0
17654,1.0
17655,7.0
17656,9.0
17657,3.0
17658,5.0
17659,1.0
17660,1.0
17661,9.0
17662,0.0
17663,1.0
17664,5.0
17665,7.0
17666,4.0
17667,5.0
17668,0.0
17669,7.0
17670,6.0
17671,3.0
17672,7.0
17673,7.0
17674,2.0
17675,6.0
17676,3.0
17677,0.0
17678,2.0
17679,7.0
17680,1.0
17681,9.0
17682,4.0
17683,5.0
17684,8.0
17685,9.0
17686,7.0
17687,7.0
17688,4.0
17689,2.0
17690,5.0
17691,0.0
17692,6.0
17693,0.0
17694,1.0
17695,7.0
17696,8.0
17697,4.0
17698,4.0
17699,3.0
17700,5.0
17701,7.0
17702,9.0
17703,1.0
17704,0.0
17705,5.0
17706,9.0
17707,5.0
17708,7.0
17709,1.0
17710,8.0
17711,0.0
17712,8.0
17713,1.0
17714,0.0
17715,6.0
17716,9.0
17717,6.0
17718,9.0
17719,3.0
17720,3.0
17721,7.0
17722,4.0
17723,3.0
17724,6.0
17725,2.0
17726,3.0
17727,4.0
17728,3.0
17729,5.0
17730,0.0
17731,4.0
17732,1.0
17733,4.0
17734,0.0
17735,7.0
17736,3.0
17737,3.0
17738,9.0
17739,1.0
17740,6.0
17741,0.0
17742,1.0
17743,3.0
17744,7.0
17745,4.0
17746,0.0
17747,5.0
17748,1.0
17749,9.0
17750,4.0
17751,6.0
17752,1.0
17753,2.0
17754,7.0
17755,6.0
17756,4.0
17757,5.0
17758,5.0
17759,3.0
17760,8.0
17761,6.0
17762,3.0
17763,7.0
17764,5.0
17765,1.0
17766,3.0
17767,2.0
17768,5.0
17769,0.0
17770,5.0
17771,2.0
17772,1.0
17773,9.0
17774,8.0
17775,2.0
17776,2.0
17777,1.0
17778,5.0
17779,2.0
17780,2.0
17781,0.0
17782,4.0
17783,2.0
17784,7.0
17785,8.0
17786,0.0
17787,3.0
17788,3.0
17789,0.0
17790,4.0
17791,9.0
17792,2.0
17793,3.0
17794,4.0
17795,8.0
17796,2.0
17797,2.0
17798,6.0
17799,7.0
17800,3.0
17801,1.0
17802,0.0
17803,7.0
17804,5.0
17805,0.0
17806,0.0
17807,5.0
17808,0.0
17809,6.0
17810,7.0
17811,2.0
17812,2.0
17813,7.0
17814,4.0
17815,6.0
17816,2.0
17817,2.0
17818,1.0
17819,6.0
17820,4.0
17821,2.0
17822,4.0
17823,8.0
17824,5.0
17825,6.0
17826,6.0
17827,8.0
17828,7.0
17829,5.0
17830,3.0
17831,3.0
17832,6.0
17833,8.0
17834,0.0
17835,4.0
17836,0.0
17837,4.0
17838,7.0
17839,1.0
17840,5.0
17841,8.0
17842,4.0
17843,0.0
17844,3.0
17845,3.0
17846,8.0
17847,0.0
17848,2.0
17849,5.0
17850,3.0
17851,0.0
17852,1.0
17853,0.0
17854,0.0
17855,8.0
17856,9.0
17857,4.0
17858,4.0
17859,7.0
17860,3.0
17861,1.0
17862,7.0
17863,7.0
17864,3.0
17865,5.0
17866,0.0
17867,9.0
17868,9.0
17869,5.0
17870,2.0
17871,7.0
17872,1.0
17873,1.0
17874,7.0
17875,7.0
17876,7.0
17877,1.0
17878,8.0
17879,0.0
17880,6.0
17881,6.0
17882,1.0
17883,9.0
17884,3.0
17885,3.0
17886,4.0
17887,3.0
17888,2.0
17889,7.0
17890,3.0
17891,9.0
17892,5.0
17893,5.0
17894,8.0
17895,9.0
17896,1.0
17897,8.0
17898,7.0
17899,1.0
17900,4.0
17901,1.0
17902,2.0
17903,1.0
17904,6.0
17905,4.0
17906,2.0
17907,0.0
17908,7.0
17909,3.0
17910,5.0
17911,9.0
17912,7.0
17913,4.0
17914,5.0
17915,3.0
17916,6.0
17917,8.0
17918,5.0
17919,9.0
17920,4.0
17921,0.0
17922,1.0
17923,0.0
17924,6.0
17925,8.0
17926,9.0
17927,1.0
17928,6.0
17929,7.0
17930,5.0
17931,6.0
17932,7.0
17933,2.0
17934,0.0
17935,7.0
17936,5.0
17937,5.0
17938,5.0
17939,4.0
17940,1.0
17941,0.0
17942,2.0
17943,9.0
17944,0.0
17945,7.0
17946,7.0
17947,5.0
17948,9.0
17949,0.0
17950,6.0
17951,9.0
17952,7.0
17953,5.0
17954,3.0
17955,8.0
17956,5.0
17957,3.0
17958,6.0
17959,8.0
17960,1.0
17961,0.0
17962,5.0
17963,9.0
17964,8.0
17965,4.0
17966,2.0
17967,1.0
17968,2.0
17969,9.0
17970,3.0
17971,9.0
17972,0.0
17973,0.0
17974,0.0
17975,2.0
17976,1.0
17977,0.0
17978,5.0
17979,6.0
17980,8.0
17981,7.0
17982,7.0
17983,7.0
17984,6.0
17985,1.0
17986,3.0
17987,3.0
17988,9.0
17989,4.0
17990,4.0
17991,3.0
17992,9.0
17993,2.0
17994,4.0
17995,6.0
17996,8.0
17997,6.0
17998,1.0
17999,5.0
18000,9.0
18001,2.0
18002,3.0
18003,4.0
18004,9.0
18005,6.0
18006,5.0
18007,6.0
18008,7.0
18009,5.0
18010,2.0
18011,2.0
18012,8.0
18013,5.0
18014,3.0
18015,1.0
18016,5.0
18017,7.0
18018,4.0
18019,3.0
18020,1.0
18021,4.0
18022,6.0
18023,8.0
18024,1.0
18025,2.0
18026,3.0
18027,3.0
18028,2.0
18029,0.0
18030,9.0
18031,0.0
18032,5.0
18033,0.0
18034,4.0
18035,0.0
18036,6.0
18037,4.0
18038,5.0
18039,7.0
18040,8.0
18041,8.0
18042,2.0
18043,8.0
18044,7.0
18045,3.0
18046,7.0
18047,4.0
18048,2.0
18049,7.0
18050,8.0
18051,0.0
18052,7.0
18053,9.0
18054,7.0
18055,6.0
18056,7.0
18057,4.0
18058,7.0
18059,9.0
18060,8.0
18061,2.0
18062,4.0
18063,4.0
18064,8.0
18065,9.0
18066,5.0
18067,7.0
18068,6.0
18069,9.0
18070,7.0
18071,9.0
18072,8.0
18073,0.0
18074,2.0
18075,7.0
18076,0.0
18077,7.0
18078,5.0
18079,0.0
18080,5.0
18081,0.0
18082,2.0
18083,7.0
18084,3.0
18085,8.0
18086,0.0
18087,1.0
18088,1.0
18089,2.0
18090,6.0
18091,2.0
18092,6.0
18093,1.0
18094,7.0
18095,2.0
18096,7.0
18097,8.0
18098,6.0
18099,1.0
18100,5.0
18101,5.0
18102,3.0
18103,0.0
18104,8.0
18105,0.0
18106,5.0
18107,9.0
18108,0.0
18109,4.0
18110,3.0
18111,0.0
18112,5.0
18113,8.0
18114,3.0
18115,7.0
18116,9.0
18117,5.0
18118,7.0
18119,4.0
18120,2.0
18121,0.0
18122,6.0
18123,5.0
18124,5.0
18125,6.0
18126,1.0
18127,6.0
18128,8.0
18129,7.0
18130,8.0
18131,7.0
18132,3.0
18133,8.0
18134,2.0
18135,5.0
18136,7.0
18137,6.0
18138,0.0
18139,8.0
18140,9.0
18141,8.0
18142,0.0
18143,8.0
18144,4.0
18145,2.0
18146,7.0
18147,2.0
18148,5.0
18149,4.0
18150,8.0
18151,4.0
18152,8.0
18153,2.0
18154,7.0
18155,8.0
18156,7.0
18157,2.0
18158,8.0
18159,5.0
18160,0.0
18161,9.0
18162,4.0
18163,9.0
18164,3.0
18165,7.0
18166,4.0
18167,3.0
18168,3.0
18169,2.0
18170,7.0
18171,1.0
18172,7.0
18173,9.0
18174,9.0
18175,3.0
18176,4.0
18177,0.0
18178,6.0
18179,2.0
18180,6.0
18181,2.0
18182,3.0
18183,1.0
18184,0.0
18185,5.0
18186,3.0
18187,7.0
18188,2.0
18189,5.0
18190,2.0
18191,4.0
18192,2.0
18193,8.0
18194,5.0
18195,5.0
18196,7.0
18197,9.0
18198,8.0
18199,4.0
18200,7.0
18201,2.0
18202,0.0
18203,5.0
18204,4.0
18205,9.0
18206,7.0
18207,7.0
18208,0.0
18209,8.0
18210,3.0
18211,0.0
18212,0.0
18213,5.0
18214,6.0
18215,9.0
18216,8.0
18217,6.0
